name1,name2,topic1,topic2,simi
东北地区10m分辨率主要作物分布数据集（2017-2019年）,p130r038_3x19790930-陆地卫星遥感影像,遥感数据\遥感解译产品,遥感数据\卫星影像,0.8410586
东北地区10m分辨率主要作物分布数据集（2017-2019年）,p003r071_2x19801106-陆地卫星遥感影像,遥感数据\遥感解译产品,遥感数据\卫星影像,0.8410586
东北地区10m分辨率主要作物分布数据集（2017-2019年）,p177r055_1x19721222-陆地卫星遥感影像,遥感数据\遥感解译产品,遥感数据\卫星影像,0.8410586
东北地区10m分辨率主要作物分布数据集（2017-2019年）,p050r027_2x19750723-陆地卫星遥感影像,遥感数据\遥感解译产品,遥感数据\卫星影像,0.8410586
东北地区10m分辨率主要作物分布数据集（2017-2019年）,青藏高原草地退化类型空间分布数据集,遥感数据\遥感解译产品,陆地表层\植被,0.27571157
东北地区10m分辨率主要作物分布数据集（2017-2019年）,p143r036_2x19761124-陆地卫星遥感影像,遥感数据\遥感解译产品,遥感数据\卫星影像,0.8410586
东北地区10m分辨率主要作物分布数据集（2017-2019年）,p131r029_5x19880920-陆地卫星遥感影像,遥感数据\遥感解译产品,遥感数据\卫星影像,0.8410586
东北地区10m分辨率主要作物分布数据集（2017-2019年）,p109r074_1x19721015-陆地卫星遥感影像,遥感数据\遥感解译产品,遥感数据\卫星影像,0.8410586
东北地区10m分辨率主要作物分布数据集（2017-2019年）,p027r022_2x19760817-陆地卫星遥感影像,遥感数据\遥感解译产品,遥感数据\卫星影像,0.8410586
东北地区10m分辨率主要作物分布数据集（2017-2019年）,p125r066_1x19721031-陆地卫星遥感影像,遥感数据\遥感解译产品,遥感数据\卫星影像,0.8410586
东北地区10m分辨率主要作物分布数据集（2017-2019年）,福建省1：25万年暴雨日数数据（1950s-1990s）,遥感数据\遥感解译产品,陆地表层\灾害,0.24525988
东北地区10m分辨率主要作物分布数据集（2017-2019年）,p178r038_1x19730603-陆地卫星遥感影像,遥感数据\遥感解译产品,遥感数据\卫星影像,0.8410586
东北地区10m分辨率主要作物分布数据集（2017-2019年）,p053r017_2x19790705-陆地卫星遥感影像,遥感数据\遥感解译产品,遥感数据\卫星影像,0.8410586
东北地区10m分辨率主要作物分布数据集（2017-2019年）,p156r032_1x19740219-陆地卫星遥感影像,遥感数据\遥感解译产品,遥感数据\卫星影像,0.8410586
东北地区10m分辨率主要作物分布数据集（2017-2019年）,p132r033_3x19790529-陆地卫星遥感影像,遥感数据\遥感解译产品,遥感数据\卫星影像,0.8410586
东北地区10m分辨率主要作物分布数据集（2017-2019年）,p122r022_4x19920807-陆地卫星遥感影像,遥感数据\遥感解译产品,遥感数据\卫星影像,0.8410586
东北地区10m分辨率主要作物分布数据集（2017-2019年）,p096r085_2x19780223-陆地卫星遥感影像,遥感数据\遥感解译产品,遥感数据\卫星影像,0.8410586
东北地区10m分辨率主要作物分布数据集（2017-2019年）,p017r033_2x19760912-陆地卫星遥感影像,遥感数据\遥感解译产品,遥感数据\卫星影像,0.8410586
长江流域0.008333°分辨率到河口距离数据集（2020年）,长江流域0.008333°分辨率到河口距离数据集（2020年）,陆地表层\湖泊/水库,陆地表层\湖泊/水库,0.9999999
长江流域0.008333°分辨率到河口距离数据集（2020年）,2001年-2015年成渝地区双城经济圈年际耕地净初级生产力公里格网数据数据集,陆地表层\湖泊/水库,陆地表层\土地利用/覆盖,0.78012455
长江流域0.008333°分辨率到河口距离数据集（2020年）,GLASS产品-长波辐射LW_modis(1km)（2010年）,陆地表层\湖泊/水库,遥感数据\反演数据产品,0.25033253
长江流域0.008333°分辨率到河口距离数据集（2020年）,中国8天500m植被聚集指数数据集（2015年）,陆地表层\湖泊/水库,陆地表层\植被,0.7854164
长江流域0.008333°分辨率到河口距离数据集（2020年）,GLASS产品-地表反照率Albedo_modis(1km)（2015年）,陆地表层\湖泊/水库,遥感数据\反演数据产品,0.25033253
长江流域0.008333°分辨率到河口距离数据集（2020年）,浙江省30m森林分布数据(2010年),陆地表层\湖泊/水库,陆地表层\土地利用/覆盖,0.78012455
长江流域0.008333°分辨率到河口距离数据集（2020年）,中国未来30m土地利用预测数据集FROM-GLC-Simulation_6.0（2100年）,陆地表层\湖泊/水库,遥感数据\反演数据产品,0.25033253
长江流域0.008333°分辨率到河口距离数据集（2020年）,GLASS产品-叶面积指数LAI_MODIS（1km）（2001年）,陆地表层\湖泊/水库,遥感数据\反演数据产品,0.25033253
长江流域0.008333°分辨率到河口距离数据集（2020年）,中国未来30m土地利用预测数据集FROM-GLC-Simulation_8.5（2030年）,陆地表层\湖泊/水库,遥感数据\反演数据产品,0.25033253
长江流域0.008333°分辨率到河口距离数据集（2020年）,GLASS产品-叶面积指数LAI_AVHRR（0.05°）（1987年）,陆地表层\湖泊/水库,遥感数据\反演数据产品,0.25033253
长江流域0.008333°分辨率到河口距离数据集（2020年）,GLASS产品-光合有效辐射吸收比FAPAR_modis(1km)（2002年）,陆地表层\湖泊/水库,遥感数据\反演数据产品,0.25033253
长江流域0.008333°分辨率到河口距离数据集（2020年）,成渝城市群30m森林分布数据(2010年),陆地表层\湖泊/水库,陆地表层\土地利用/覆盖,0.78012455
长江流域0.008333°分辨率到河口距离数据集（2020年）,GLASS产品-发射率BBE_AVHRR（0.05°）（1990年）,陆地表层\湖泊/水库,遥感数据\反演数据产品,0.25033253
长江流域0.008333°分辨率到河口距离数据集（2020年）,成渝城市群1：25万乡镇所在地数据集(2014年),陆地表层\湖泊/水库,陆地表层\基础地理,0.80947685
长江流域0.008333°分辨率到河口距离数据集（2020年）,长白山辐射要素数据集（2004-2014）,陆地表层\湖泊/水库,大气圈\辐射,0.37283397
长江流域0.008333°分辨率到河口距离数据集（2020年）,阜康气象要素数据集(2016),陆地表层\湖泊/水库,大气圈\综合观测,0.42968586
长江流域0.008333°分辨率到河口距离数据集（2020年）,长江中上游1：25万县级行政区划数据集(2014年),陆地表层\湖泊/水库,陆地表层\基础地理,0.80947685
长江流域0.008333°分辨率到河口距离数据集（2020年）,三峡库区1：10万湿地分布数据集(1986，1995，2000，2005年),陆地表层\湖泊/水库,陆地表层\湿地,0.88357043
长江流域0.008333°分辨率到河口距离数据集（2020年）,安徽省30m土地覆被湿地类型数据（2010年）,陆地表层\湖泊/水库,遥感数据\遥感解译产品,0.32601374
长江流域0.008333°分辨率到河口距离数据集（2020年）,武隆区公里格网植被减少表土损失价值量数据(2010),陆地表层\湖泊/水库,陆地表层\生态,0.7895855
长江流域0.008333°分辨率到河口距离数据集（2020年）,江西省30m土地覆被人工表面用地类型数据（2010年）,陆地表层\湖泊/水库,遥感数据\遥感解译产品,0.32601374
长江流域0.008333°分辨率到河口距离数据集（2020年）,福建省1km土地覆被耕地类型数据（2015年）,陆地表层\湖泊/水库,陆地表层\土地利用/覆盖,0.78012455
长江流域0.008333°分辨率到河口距离数据集（2020年）,台湾省1km土地覆被草地类型数据（2015年）,陆地表层\湖泊/水库,陆地表层\土地利用/覆盖,0.78012455
长江流域0.008333°分辨率到河口距离数据集（2020年）,鄱阳湖流域径流模拟数据集（过去1000a）,陆地表层\湖泊/水库,古环境\古气候重建,0.44068456
长江流域0.008333°分辨率到河口距离数据集（2020年）,黑龙江省30m土地覆被湿地类型数据（2010年）,陆地表层\湖泊/水库,遥感数据\遥感解译产品,0.32601374
长江流域0.008333°分辨率到河口距离数据集（2020年）,海南省30m土地覆被林地类型数据（2010年）,陆地表层\湖泊/水库,遥感数据\遥感解译产品,0.32601374
长江流域0.008333°分辨率到河口距离数据集（2020年）,海南省1km土地覆被林地类型数据（2015年）,陆地表层\湖泊/水库,陆地表层\土地利用/覆盖,0.78012455
长江流域0.008333°分辨率到河口距离数据集（2020年）,上海市30m土地覆被湿地类型数据（2010年）,陆地表层\湖泊/水库,遥感数据\遥感解译产品,0.32601374
长江流域0.008333°分辨率到河口距离数据集（2020年）,天津市1km土地覆被林地类型数据（2015年）,陆地表层\湖泊/水库,陆地表层\土地利用/覆盖,0.78012455
长江流域0.008333°分辨率到河口距离数据集（2020年）,中国分城市群流动人口基本特征数据（2011年）,陆地表层\湖泊/水库,陆地表层\人口,0.661874
长江流域0.008333°分辨率到河口距离数据集（2020年）,中国分城市群流动人口婚育与计划生育服务特征数据（2012年）,陆地表层\湖泊/水库,陆地表层\人口,0.661874
长江流域0.008333°分辨率到河口距离数据集（2020年）,西北地区1：400万土壤有效锌含量分布图(1980s),陆地表层\湖泊/水库,陆地表层\土壤,0.68432474
长江流域0.008333°分辨率到河口距离数据集（2020年）,长江三角洲城市群1：400万森林分布图（1977年）,陆地表层\湖泊/水库,陆地表层\植被,0.7854164
长江流域0.008333°分辨率到河口距离数据集（2020年）,云南省1：400万土壤有效锰含量分布图(1980s),陆地表层\湖泊/水库,陆地表层\土壤,0.68432474
长江流域0.008333°分辨率到河口距离数据集（2020年）,珠江三角洲城市群1：400万县级行政区划数据集（1987年）,陆地表层\湖泊/水库,陆地表层\基础地理:陆地表层\区划,0.81490695
长江流域0.008333°分辨率到河口距离数据集（2020年）,安徽省1：400万土壤有效锌含量分布图(1980s),陆地表层\湖泊/水库,陆地表层\土壤,0.68432474
长江流域0.008333°分辨率到河口距离数据集（2020年）,西北地区1：100万土地资源数据（1980s）,陆地表层\湖泊/水库,自然资源\土地资源,0.6714115
长江流域0.008333°分辨率到河口距离数据集（2020年）,华东地区1：400万土壤有效铁含量分布图(1980s),陆地表层\湖泊/水库,陆地表层\土壤,0.68432474
长江流域0.008333°分辨率到河口距离数据集（2020年）,山西省公里网格农田光温生产潜力（1980s）,陆地表层\湖泊/水库,自然资源\农业资源,0.542462
长江流域0.008333°分辨率到河口距离数据集（2020年）,中国1：25万土地覆被数据（2005年）,陆地表层\湖泊/水库,遥感数据\遥感解译产品:陆地表层\土地利用/覆盖,0.609584
长江流域0.008333°分辨率到河口距离数据集（2020年）,福建省1：400万植被图（1979年）,陆地表层\湖泊/水库,陆地表层\植被,0.7854164
长江流域0.008333°分辨率到河口距离数据集（2020年）,中国1：25万土地覆被裸地类型数据（2005年）,陆地表层\湖泊/水库,遥感数据\遥感解译产品,0.32601374
长江流域0.008333°分辨率到河口距离数据集（2020年）,山西省100米分辨率土地覆被城镇建设用地类型数据(1980年代),陆地表层\湖泊/水库,遥感数据\遥感解译产品,0.32601374
长江流域0.008333°分辨率到河口距离数据集（2020年）,北京市100米分辨率土地覆被落叶针叶林类型数据(1980年代),陆地表层\湖泊/水库,遥感数据\遥感解译产品,0.32601374
长江流域0.008333°分辨率到河口距离数据集（2020年）,湖北省1：100万沼泽湿地数据集（2000年）,陆地表层\湖泊/水库,陆地表层\湿地,0.88357043
长江流域0.008333°分辨率到河口距离数据集（2020年）,福建省1km栅格土地利用耕地类型数据（1995年）,陆地表层\湖泊/水库,陆地表层\土地利用/覆盖,0.78012455
长江流域0.008333°分辨率到河口距离数据集（2020年）,湖南省1km栅格土地利用林地类型数据（2000年）,陆地表层\湖泊/水库,陆地表层\土地利用/覆盖,0.78012455
长江流域0.008333°分辨率到河口距离数据集（2020年）,吉林省1：1400万土壤质地类型分区图(1980s),陆地表层\湖泊/水库,陆地表层\土壤:自然资源\土地资源,0.7341553
长江流域0.008333°分辨率到河口距离数据集（2020年）,台湾省100米分辨率土地覆被河湖滩地类型数据(1980年代),陆地表层\湖泊/水库,遥感数据\遥感解译产品,0.32601374
